"id","masked_id","manufacturer_id","product_type","product_type_id","product_identifier","product_identifier_type","name","description","marketing_description","images","minimum_order_volume","minimum_order_volume_type","unit_count","unit_count_type","item_weight","item_weight_unit","ingredients","flavors","packaging_options","additional_info","metadata","external_links","status","created_at","updated_at"
1195,"52L3H1FMNE",25300,CATEGORY,2688,"850020805754",,Oat Milk Chocolate Covered Toasted Hazelnuts,"Who said milk chocolate needs any dairy? Our NEW organic oat milk chocolate-covered treats are made with only wholesome plant-based ingredients for that perfect fusion of indulgence and health. Experience the heavenly combination of buttery toasted hazelnuts tumbled in our smooth, house-made oat milk chocolate with a hint of crispy puffed quinoa for added crunch! 
Every one of our chocolate-covered treats is made with fairly-traded Peruvian cacao and is free of all dairy, refined sugar, and additives (yep, even glazes and soy lecithin) for equal parts clean, ethical, planet-friendly, and delicious!",,"{https://images.keychain.com/wlp/52L3H1FMNE/2a4da168-8fc6-4e1f-870f-23ba25bb13c5.png,https://images.keychain.com/wlp/52L3H1FMNE/17c8d970-2f2d-4710-94fa-36e595bad0b9.png,https://images.keychain.com/wlp/52L3H1FMNE/f882605b-63b6-40aa-8f61-6f41004e5d00.png,https://images.keychain.com/wlp/52L3H1FMNE/78bede78-a122-4b78-98d2-6a0f4db863c3.jpeg,https://images.keychain.com/wlp/52L3H1FMNE/3ef58548-7eb6-4f63-b735-15e19e4c6dfd.png,https://images.keychain.com/wlp/52L3H1FMNE/c2d4cec3-e19f-45c8-90f1-0ab7535ca6f5.png,https://images.keychain.com/wlp/52L3H1FMNE/17d81a35-fc52-4819-928d-097b7f6538aa.png,https://images.keychain.com/wlp/52L3H1FMNE/4292a177-8ab1-42ce-8f01-d0cd6af24005.png,https://images.keychain.com/wlp/52L3H1FMNE/fffd2e01-3a39-48b6-b3e8-78e30fc9c73f.png,https://images.keychain.com/wlp/52L3H1FMNE/31598290-7a8d-4460-8cb0-8c0c0faee721.png}",,,18,Unit,2.000,oz,"Toasted Hazelnuts°, Oat Milk Chocolate° (raw Cacao Butter°, Coconut Sugar°, Raw Cacao Nibs°, Oat Milk Powder°, Lucuma Powder°, Vanillla Bean Powder°, Sea Salt), Puffed Quinoa°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:39:17.654,2025-02-28 17:39:17.654
1194,"47R48FTRWG",25300,CATEGORY,2688,"850020805761",,Oat Milk Chocolate Covered Macadamia Nuts,"Who said milk chocolate needs any dairy? Our NEW organic oat milk chocolate-covered treats are made with only wholesome plant-based ingredients for that perfect fusion of indulgence and health. Discover a luxurious treat with our Oat Milk Chocolate Covered Macadamia Nuts. The buttery taste of macadamia nuts meets the smoothness of our creamy, house-made oat milk chocolate in a delightful pairing. Every one of our chocolate-covered treats is made with fairly-traded Peruvian cacao and is free of all dairy, refined sugar, and additives (yep, even glazes and soy lecithin) for equal parts clean, ethical, planet-friendly, and delicious!
",,"{https://images.keychain.com/wlp/47R48FTRWG/7434da18-4544-4d9a-adb2-02ff5c6b65ea.png,https://images.keychain.com/wlp/47R48FTRWG/636897e7-68f0-4bf0-886b-ba1010c6441e.png,https://images.keychain.com/wlp/47R48FTRWG/d68ed5b0-2d25-4c44-8183-24f89ae6596a.png,https://images.keychain.com/wlp/47R48FTRWG/d3d7d830-ec7c-427c-bd43-a7cfa7ac98b2.png,https://images.keychain.com/wlp/47R48FTRWG/4ec4cc2d-245d-42a5-9597-2753d7d4eab6.png,https://images.keychain.com/wlp/47R48FTRWG/e597a47c-9261-48e2-95fe-c46c47ebde36.png,https://images.keychain.com/wlp/47R48FTRWG/c17e2e8c-ea07-4fa6-b31e-2f643d232645.jpeg,https://images.keychain.com/wlp/47R48FTRWG/6d22d7bd-3066-41e1-b367-a1a6b839863f.png,https://images.keychain.com/wlp/47R48FTRWG/f31f2cc8-2fa7-4aa3-8f29-259a248138e4.jpeg}",,,18,Unit,2.000,oz,"Macadamia Nuts°, Oat Milk Chocolate°(raw Cacao Butter°, Coconut Sugar°, Raw Cacao Nibs°, Oat Milk Powder°, Lucuma Powder°, Vanillla Bean Powder°, Sea Salt). °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:39:04.058,2025-02-28 17:39:04.058
1193,OSEROS1X4C,25300,CATEGORY,2688,"850020805839",,Oat Milk Chocolate Covered Sprouted Almonds,"Who said milk chocolate needs any dairy? Our NEW organic oat milk chocolate-covered treats are made with only wholesome plant-based ingredients for that perfect fusion of indulgence and health. Elevate your snacking routine with our Oat Milk Chocolate Covered Sprouted Almonds. These organic almonds are first soaked and germinated to unlock their nutrients and then tumbled in our velvety-smooth, house-made oat milk chocolate for a heavenly blend of flavors. Every one of our chocolate-covered treats is made with fairly-traded Peruvian cacao and is free of all dairy, refined sugar, and additives (yep, even glazes and soy lecithin) for equal parts clean, ethical, planet-friendly, and delicious!",,"{https://images.keychain.com/wlp/OSEROS1X4C/23c8c7e1-a611-4076-909f-92879163ba1d.png,https://images.keychain.com/wlp/OSEROS1X4C/dfd696ab-d131-48aa-9b57-1f1077d3d2c4.png,https://images.keychain.com/wlp/OSEROS1X4C/88bdcb99-ab8b-447f-b65e-e645e3615c80.png,https://images.keychain.com/wlp/OSEROS1X4C/f080dc71-7914-4314-a35e-0d3c303347ac.png,https://images.keychain.com/wlp/OSEROS1X4C/715fb105-944a-428c-bcb8-4414bfeb34b6.png,https://images.keychain.com/wlp/OSEROS1X4C/20d81cda-2bf9-43cc-9afc-39f0b7894ab6.jpeg,https://images.keychain.com/wlp/OSEROS1X4C/41586bd4-2131-4e8f-8b8d-e021ee35f4d3.png,https://images.keychain.com/wlp/OSEROS1X4C/0f604012-abcb-446a-9f9f-a3f79486be0b.png}",,,18,Unit,2.000,oz,"Sprouted Almonds°, Oat Milk Chocolate° (raw Cacao Butter°, Coconut Sugar°, Raw Cacao Nibs°, Oat Milk Powder°, Lucuma Powder°, Vanillla Bean Powder°, Sea Salt). °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:38:51.645,2025-02-28 17:38:51.645
1192,NGR7BTORTA,25300,CATEGORY,392,"850018464413",,Chocolate Covered Golden Berries,"Chocolate Covered Golden Berries: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives - just organic, sweet-tart, nutrient-dense golden berries tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/NGR7BTORTA/8b8761fc-7592-4b27-b1f4-868022c65c1c.png,https://images.keychain.com/wlp/NGR7BTORTA/89bdaa9d-1b89-4f3b-9869-cdae537f8b02.png,https://images.keychain.com/wlp/NGR7BTORTA/2e86dd7e-60f1-46ae-984e-68b0622be253.png,https://images.keychain.com/wlp/NGR7BTORTA/6bd246f0-c573-4b4f-acfe-793646dce492.png,https://images.keychain.com/wlp/NGR7BTORTA/99d3b6b3-b3af-4203-b5d8-c7e6052a3b38.png,https://images.keychain.com/wlp/NGR7BTORTA/d293d0d4-e3cb-4737-8d89-55553511f955.png,https://images.keychain.com/wlp/NGR7BTORTA/05ae4cb0-a3c3-48fd-8851-9cc7fb1dd5c4.jpeg,https://images.keychain.com/wlp/NGR7BTORTA/d1b06849-3401-49b9-871a-a9f146040740.png,https://images.keychain.com/wlp/NGR7BTORTA/57a438eb-479d-40e8-8abc-9f4ed711443b.png}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Golden Berries°, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:38:38.229,2025-02-28 17:38:38.229
1191,"76QU961VJH",25300,CATEGORY,392,"850018464406",,Chocolate Covered Goji Berries,"Chocolate Covered Goji Berries: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course. No glazes, refined sugars, or additives - just organic, antioxidant-rich goji berries tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/76QU961VJH/d162629f-94f7-40a4-b036-3e5968f1d90e.png,https://images.keychain.com/wlp/76QU961VJH/51fdc66c-3108-4bec-bc36-9b09cbb00620.png,https://images.keychain.com/wlp/76QU961VJH/e49add79-c53e-4e0c-877d-6c3a074c517f.png,https://images.keychain.com/wlp/76QU961VJH/556c7f9a-994b-41e7-a4b6-d3f6945089ed.png,https://images.keychain.com/wlp/76QU961VJH/73bbb1fe-5276-4ee3-95e7-2f1726225619.png,https://images.keychain.com/wlp/76QU961VJH/3a10a1ba-e2fa-48c0-93bc-d022e22d61d9.png,https://images.keychain.com/wlp/76QU961VJH/ff845279-239f-4750-b093-eacff8b68110.png,https://images.keychain.com/wlp/76QU961VJH/1d137deb-c724-40d7-b243-71a2872a1a4c.png,https://images.keychain.com/wlp/76QU961VJH/2d7fa2c0-46ab-4057-955c-731179b9564b.jpeg}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Goji Berries°, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:38:24.241,2025-02-28 17:38:24.241
1190,HMZ7ZOLRA2,25300,CATEGORY,2688,"850018464390",,Chocolate Covered Cashews,"Chocolate Covered Cashews: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives, just creamy organic cashews tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/HMZ7ZOLRA2/b0eed619-e859-429c-bbdf-1291d7e06566.png,https://images.keychain.com/wlp/HMZ7ZOLRA2/41ee270f-3ccb-451c-ae76-e3e593cf199a.jpeg,https://images.keychain.com/wlp/HMZ7ZOLRA2/0c411549-e827-4015-a62a-9e51993895ca.png,https://images.keychain.com/wlp/HMZ7ZOLRA2/b0afa322-60b0-46fc-a35a-ae958eba1592.png,https://images.keychain.com/wlp/HMZ7ZOLRA2/762cab44-7cb4-49f4-b3f2-5f913f2f958b.png,https://images.keychain.com/wlp/HMZ7ZOLRA2/c78ccc92-b7d1-476c-ac95-7544bb2dc8c0.png,https://images.keychain.com/wlp/HMZ7ZOLRA2/b2043398-6b98-4bc0-9512-e49c838af898.png}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Raw Cashews°, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:38:13.483,2025-02-28 17:38:13.483
1189,"9UKBNWST9X",25300,CATEGORY,2688,"850018464383",,Chocolate Covered Almonds,"How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives, just raw organic almonds tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/9UKBNWST9X/10180b6a-b97f-4067-b7a7-f8ec44a10e1b.png,https://images.keychain.com/wlp/9UKBNWST9X/bd9b4f8c-2c89-4559-90bb-8076f63ed0a3.png,https://images.keychain.com/wlp/9UKBNWST9X/942790df-39f5-4f9b-b1b7-928c80cef0a9.png,https://images.keychain.com/wlp/9UKBNWST9X/2cefcfea-015e-44cb-ba9d-816946f1be20.png,https://images.keychain.com/wlp/9UKBNWST9X/5fd450b8-ff50-4990-a997-c69ee9d896b5.png,https://images.keychain.com/wlp/9UKBNWST9X/e7d39a59-a08a-4c2e-99d8-e46519702ad1.png,https://images.keychain.com/wlp/9UKBNWST9X/210bed0b-a9d4-4eef-918b-8a4969ef417e.png,https://images.keychain.com/wlp/9UKBNWST9X/ef1ef076-d5e0-4626-b872-a34a12ba00bc.png,https://images.keychain.com/wlp/9UKBNWST9X/0ddd1d72-81de-4c3a-97ba-2fcf84f11069.jpeg}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Unpasteurized Italian Almonds°, Raw Cacao Powder° °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:38:00.034,2025-02-28 17:38:00.034
1188,ILFFPEAJ1G,25300,CATEGORY,2688,"850018464369",,Chocolate Covered Sprouted Hazelnuts,"Chocolate Covered Hazelnuts: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives, just crunchy organic sprouted hazelnuts tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/ILFFPEAJ1G/3e656efa-fb30-4a2c-b531-37f148292672.png,https://images.keychain.com/wlp/ILFFPEAJ1G/a419e756-9b28-4b92-b683-e3e5dd0e1102.png,https://images.keychain.com/wlp/ILFFPEAJ1G/55d80a89-d861-4491-8bbc-44fb7bd72526.jpeg,https://images.keychain.com/wlp/ILFFPEAJ1G/ba9dd016-7234-462f-8e4d-d09c92596eea.jpeg,https://images.keychain.com/wlp/ILFFPEAJ1G/c4d50b94-062b-4ad4-9940-15e894daa9e2.png,https://images.keychain.com/wlp/ILFFPEAJ1G/4c56aea4-a729-424c-b394-f61940f5c072.png,https://images.keychain.com/wlp/ILFFPEAJ1G/72887e16-d84b-4abf-9bd7-f60e169bec10.png,https://images.keychain.com/wlp/ILFFPEAJ1G/99fd3d2f-04c2-491f-9462-40956e024fe4.png,https://images.keychain.com/wlp/ILFFPEAJ1G/5f0554ea-b2db-4f08-8be9-a2a7fcabfe84.png,https://images.keychain.com/wlp/ILFFPEAJ1G/a5ed10cc-a27e-4563-ab64-e746444b488e.jpeg,https://images.keychain.com/wlp/ILFFPEAJ1G/1aeb663d-9a3c-409f-92c7-09620e1382a6.png,https://images.keychain.com/wlp/ILFFPEAJ1G/4e4dbd35-0722-4c35-b75c-4824ad8fc97f.png}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Raw Hazelnuts°, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:37:42.259,2025-02-28 17:37:42.259
1187,USBS4T16DW,25300,CATEGORY,392,"850018464352",,Chocolate Covered Raisins,"Chocolate Covered Raisin: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives, just chewy raisins tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/USBS4T16DW/b990da0c-69b4-4d5b-9a6f-812193a27bb0.png,https://images.keychain.com/wlp/USBS4T16DW/fc5a4b97-d95a-4a89-948c-2f0c7afd22eb.png,https://images.keychain.com/wlp/USBS4T16DW/4c95854a-6053-4fed-9021-70c09ca4df90.png,https://images.keychain.com/wlp/USBS4T16DW/69532721-ce08-4a33-a441-4b5f3bb235e3.png,https://images.keychain.com/wlp/USBS4T16DW/ecae559e-d05f-4a3d-aeab-d1323bdfa999.png,https://images.keychain.com/wlp/USBS4T16DW/461b4eb8-d7dc-4d7d-9f59-f95e90f03f4a.jpeg,https://images.keychain.com/wlp/USBS4T16DW/63612cbd-f80b-437b-a11f-52a6be09cb99.jpeg,https://images.keychain.com/wlp/USBS4T16DW/9340e131-b167-4f79-9fd6-1c9d2df51dc1.png,https://images.keychain.com/wlp/USBS4T16DW/febd6734-56ae-4528-a7a6-1142f7454d2f.png,https://images.keychain.com/wlp/USBS4T16DW/d0322805-9b2f-4f0b-a07a-ecfda76f0377.png,https://images.keychain.com/wlp/USBS4T16DW/bc9133f1-8506-4a0e-b228-2b2ccd7c31f7.png,https://images.keychain.com/wlp/USBS4T16DW/12ae2bca-7c2b-40df-a255-9aabc75fe4ad.jpeg,https://images.keychain.com/wlp/USBS4T16DW/8c04e766-a8fc-4610-af2a-ad3f208cad87.png}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Raisins°, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:37:22.325,2025-02-28 17:37:22.325
1186,FTI30TITZY,25300,CATEGORY,392,"850018464338",,Chocolate Covered Figs,"This is the stuff dreams are made of. We've taken moist and chewy black mission figs and carefully dipped them into our signature stone ground raw chocolate for a completely bliss-inducing sweet treat rich in both minerals and antioxidants. Open a bag, sink your teeth in, and experience your own little taste of nirvana.",,"{https://images.keychain.com/wlp/FTI30TITZY/f613451c-a28d-4f21-a17e-33b2b266def0.png,https://images.keychain.com/wlp/FTI30TITZY/1c582bb0-2c75-419d-a7b0-6afd5b2938e2.png,https://images.keychain.com/wlp/FTI30TITZY/627fdd78-1ac1-4eb4-9b11-85280ec800a7.png,https://images.keychain.com/wlp/FTI30TITZY/b1397a13-fa2a-4a3d-864b-4f2c6a8edb03.jpeg}",,,18,Unit,2.000,oz,"Raw Cacao°, Raw Cacao Butter°, Coconut Sugar°, Black Mission Figs°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:37:14.877,2025-02-28 17:37:14.877
1185,NONYWHVWPI,25300,CATEGORY,2688,"850018464314",,Chocolate Covered Macadamia Nuts,"Chocolate Covered Macadamia Nuts: How do you improve on organic goodness straight from nature? By generously coating it in chocolate, of course! No glazes, refined sugars, or additives, just creamy raw macadamia nuts tumbled in a classic confection-like coating of raw chocolate bliss. Our artisan methods + wholesome ingredients combine to create a truly conscious candy, a treat you can feel good about eating.",,"{https://images.keychain.com/wlp/NONYWHVWPI/f42a3745-b625-42c0-851b-f285b4f1bb02.png,https://images.keychain.com/wlp/NONYWHVWPI/f0e7078c-68f1-4222-a7ed-689b2910fe0e.jpeg,https://images.keychain.com/wlp/NONYWHVWPI/bd7168a1-e4f8-4748-b475-c5748fd497d0.png,https://images.keychain.com/wlp/NONYWHVWPI/89750193-8925-4b83-abbc-d5b3baf928ee.png,https://images.keychain.com/wlp/NONYWHVWPI/27a9c22d-f0a2-4347-ba51-df658e93ae18.png,https://images.keychain.com/wlp/NONYWHVWPI/e8c9dae3-2edc-44af-b371-f7ea5dbaa995.png,https://images.keychain.com/wlp/NONYWHVWPI/93984271-f8c7-4984-b988-e23e97f73114.jpeg,https://images.keychain.com/wlp/NONYWHVWPI/0a8163f9-5c21-4d25-adb3-97b2412ede07.png,https://images.keychain.com/wlp/NONYWHVWPI/32566caa-22c7-43e9-9d61-07806ae21eff.png}",,,18,Unit,2.000,oz,"Peruvian Raw Chocolate (raw Cacao Nibs°, Coconut Sugar°, Raw Cacao Butter°), Raw Wild Hawaiian Macadamia Nuts, Raw Cacao Powder°. °certified Organic",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:37:01.420,2025-02-28 17:37:01.420
1184,G355G5ET90,25300,CATEGORY,393,"850020805983",,Sweet Strawberry White Chocolate Bark,"Vegan white chocolate made with Peruvian cacao butter, oat milk, and real vanilla bean, topped with vibrant freeze-dried strawberries. Rawmio is the ultimate fusion of antioxidant-rich superfood nutrition and raw chocolate decadence. Our simple, clean ingredients + artisanal methods combine to create some of the finest organic chocolate in the world. Love it Raw!",,"{https://images.keychain.com/wlp/G355G5ET90/b1962e71-2a1b-495d-8273-e0187e49a05e.png,https://images.keychain.com/wlp/G355G5ET90/10df4c68-0fbd-4586-8bc4-ae16ba9b3c57.png,https://images.keychain.com/wlp/G355G5ET90/683272d3-4e55-4c09-b6f9-e37c4c6736ce.jpeg,https://images.keychain.com/wlp/G355G5ET90/42e1aea3-a16d-4e64-9544-081ee182add4.jpeg}",,,12,Unit,2.120,oz,"White Chocolate°(cacao Butter °, Oat Milk Powder°, Coconut Sugar°, Tapioca Inulin°, Cashews°, Vanilla Bean Powder°, Sea Salt), Freeze Dried Strawberries°. °certified Organic",,{Bar},,"",,active,2025-02-28 17:36:54.090,2025-02-28 17:36:54.090
1183,"30YWUMCGOP",25300,CATEGORY,393,"850018464093",,Macadamia Sea Salt Oat Milk Chocolate Bark,"Creamy oat milk raw chocolate topped with buttery macadamia nuts and a hint of sea salt for a little taste of heaven. Rawmio is the ultimate fusion of antioxidant-rich superfood nutrition and raw chocolate decadence. Our simple, clean ingredients + artisanal methods combine to create some of the finest organic chocolate in the world. Love it Raw!

",,"{https://images.keychain.com/wlp/30YWUMCGOP/fac42a6d-5c6f-4193-b1b7-6b6d009c2128.png,https://images.keychain.com/wlp/30YWUMCGOP/2d8ec40a-fe08-4d19-a104-fd81e244a9f8.png,https://images.keychain.com/wlp/30YWUMCGOP/8067cf04-5257-426b-9214-c0eb991cb6e7.png,https://images.keychain.com/wlp/30YWUMCGOP/501eb1f3-f48a-4baa-bec5-81d80475091b.png,https://images.keychain.com/wlp/30YWUMCGOP/7b879964-3b8b-4a18-83d0-162a5895054c.jpeg}",,,12,Unit,2.120,oz,"Oat Milk Chocolate° (raw Cacao Butter°, Coconut Sugar°, Raw Cacao Nibs°, Oat Milk Powder°, Lucuma Powder°, Vanilla Bean Powder°, Sea Salt), Macadamia Nuts°, Celtic Sea Salt. °certified Organic",,{Bar},,"",,active,2025-02-28 17:36:45.586,2025-02-28 17:36:45.586
1182,"0R3G59FVD8",25300,CATEGORY,393,"850018464086",,Hazelnut Quinoa Crunch Oat Milk Chocolate Bark,"Creamy oat milk raw chocolate topped with crunchy toasted hazelnuts, puffed quinoa, and a hint of sea salt for nutty milk chocolate perfection. Rawmio is the ultimate fusion of antioxidant-rich superfood nutrition and raw chocolate decadence. Our simple, clean ingredients + artisanal methods combine to create some of the finest organic chocolate in the world. Love it Raw!",,"{https://images.keychain.com/wlp/0R3G59FVD8/fbedaad8-67f0-4c19-99fe-5ba55404df8d.png,https://images.keychain.com/wlp/0R3G59FVD8/72fd9ac8-004d-4e08-b574-6096e9bcfdf9.png,https://images.keychain.com/wlp/0R3G59FVD8/b70d00b0-8f46-42e7-97c8-8f490ef6698c.png,https://images.keychain.com/wlp/0R3G59FVD8/8a9cfad9-6895-4328-bf54-5d65ad07ba6b.jpeg,https://images.keychain.com/wlp/0R3G59FVD8/250aa133-caf4-4779-aa1a-ff2e5d3b710c.png}",,,12,Unit,2.120,oz,"Oat Milk Chocolate° (raw Cacao Butter°, Coconut Sugar°, Raw Cacao Nibs°, Oat Milk Powder°, Lucuma Powder°, Vanillla Bean Powder°, Sea Salt),toasted Hazelnuts°, Puffed Quinoa°, Celtic Sea Salt. °certified Organic",,{Bar},,"",,active,2025-02-28 17:36:37.190,2025-02-28 17:36:37.190
